,DER_met_phi_centrality,DER_prodeta_jet_jet,PRI_jet_leading_eta,PRI_jet_num,PRI_jet_subleading_eta,PRI_lep_eta,PRI_radian1,PRI_radian2,PRI_radian3,PRI_radian4,PRI_tau_eta,DER_deltaeta_jet_jet,DER_deltar_tau_lep,DER_lep_eta_centrality,DER_mass_MMC,DER_mass_invariant_tau_jet1,DER_mass_invariant_tau_jet2,DER_mass_invariant_tau_lep,DER_mass_jet_jet,DER_mass_transverse_met_lep,DER_mass_transverse_tau_jet1,DER_mass_transverse_tau_jet2,DER_mass_vis,DER_pt_h,DER_pt_ratio_lep_tau,DER_pt_tot,DER_sum_pt,PRI_jet_all_pt,PRI_jet_leading_pt,PRI_jet_subleading_pt,PRI_lep_pt,PRI_met,PRI_met_sumet,PRI_tau_pt
351249,1.2734628824234537,-0.87037421578970831,2.3743376810987544,1.0452103492703182,-0.66725800994830642,0.95200614903071146,-1.0656859549647046,-0.96310681404245235,-1.0852401901660411,0.20280398830129059,0.47132891691093892,1.7843343415468267,0.75564455448789913,2.1389645866221647,-0.7029474122173559,-0.0039055843738621978,-0.56159565290480895,-0.62623083837757054,1.5376162501606441,-1.0772242623486248,-1.3792903169206701,-0.053701701244406583,-0.62668916606645875,0.1557310451109577,0.31299354592098694,-1.0120257174229359,0.59230479239493594,0.93084882644284828,0.40783184546136642,-0.3054055880003928,-0.56322086050216502,-0.50489195540736986,0.09462764937914131,-0.99522616531444563
351306,0.56889071092688281,-0.56786167151919598,-1.3262557521099492,1.0452103492703182,-1.2690636796578152,1.2362685554884285,1.8616382043697541,1.28623064440553,2.2955744041490829,0.10226397274579239,1.0908634247437674,0.4534495131869401,0.20764390939837846,-2.0891579006440271,0.74979114604408381,2.2243572682682422,-0.23045877204348941,0.2917499669319657,0.23739754005986427,-1.5555740395926494,0.8092797546958207,1.0059968657125433,0.29122240889523321,0.24720716947279567,-1.8000594777313532,-1.4089392931901186,1.0260312738121808,0.97391410732947725,0.56043061433829089,0.36700094161384933,-1.3249971353502676,0.23898795124882721,0.66175981623299962,1.7649575365302494
351360,-0.017554616121392759,-2.4680506360387184,2.0213738709619626,1.0452103492703182,1.9398602141101411,-1.3764107599159383,2.4201102220488244,1.7759267529210558,1.8495586863798035,0.41645152135672431,-0.89761841726425073,2.1678346407413107,-0.12511545353816933,0.83651248614000739,0.018282666961007041,1.7597825541265781,0.77706253186333085,0.27774968005530809,3.6952234276878246,-0.35525831549078707,1.0789617745630744,-1.6539801013387789,0.27806181295900462,0.51067276291147878,0.10336332201880066,0.75717916283270004,1.7040507509568659,1.2755140133419536,2.1302458519817891,3.4279453368032686,0.25104264885892152,-0.70392417761575865,1.3959571182428405,-0.059134904254276803
351433,0.59318630304745412,-4.1580190189465283,1.6698838136858671,2.0683701433219746,-2.5447221767181123,1.3059762156707351,1.9407550735409558,1.3556042597785629,1.1027517345512634,0.14677387546567441,-1.2603819965494971,2.7523685884576397,-0.38793123687415443,0.36108172005656236,0.12697215670738859,0.67341401690672342,1.4540522519569794,0.055313992412381587,3.7603159765342071,-0.74077345383833659,0.39846684504841851,-2.0207079672770689,0.055321169352943032,1.0690865094257918,1.4163176719715804,1.5059164790305108,1.5129418477242731,1.2209667862269034,1.0223021447429625,1.1703323569710071,0.59396688757175764,0.77167849957612988,1.0581652519618741,-1.1545888344013924
351493,1.1452826895114736,0.086898530232404084,-0.30052376106524276,0.022050555218661821,-0.28583188125918108,0.13543070118083675,-0.6151851940369214,-0.69867091544406812,-0.78154415014218803,0.11902064200504207,-0.1452198824504059,0.045615963682218721,0.22583456588701634,0.069263329561322057,0.78637503035512168,-0.60356438661115863,-0.035331469851643135,0.71691377050112315,-0.027325598001720318,-1.1685801634409043,-0.062673567398621177,0.10395180209551881,0.71672038781605896,0.55230706620193104,-0.31379485339788915,-0.92903239839868279,0.44376678104538914,0.63096893349811767,-0.16300755508968462,-0.10568137149489713,0.69694563809304755,0.011734899007055318,0.8329261324430175,0.8476101553704426
351614,1.2877051260803403,0.086898530232404084,0.034018138312843997,-1.0011092388329945,0.032023225981756769,-1.4615084229956368,-1.1513183310088286,-0.99493706109596136,-1.1429675366168561,0.23055722176192289,-0.85283279019199809,0.045615963682218721,1.1289457865415529,0.069263329561322057,0.25375518092441074,-0.037927783052350457,-0.035331469851643135,0.43171900580858902,-0.027325598001720318,-1.322152458105655,0.082239269099851658,0.10395180209551881,0.43160502491914449,-0.75556048533473175,-0.75240951045295035,-0.019197327945633225,-1.0028251574866192,-1.1880581935525178,-0.10124953776844536,-0.10568137149489713,-0.78145329576858158,-1.4446756208072682,-0.76855192430573038,0.19216680651311333
351662,1.0254802869858974,-2.2075822080905487,-1.784592891786535,1.0452103492703182,1.3641892976626648,-0.83142359849063374,0.23741541961979229,-0.056352853107870297,-0.20678057026233393,0.051470319053691517,-0.42139791606263072,1.9007500768078791,-0.53379141532102681,2.0425439140758517,-0.45673698121611911,1.1061956421890746,-2.1170558439943097,-0.54620908127032552,1.9712082303611516,-1.7295378268607822,0.41448376656581293,-7.1640047912567919,-0.54650918692627193,0.94354845855812453,1.0752261358593538,-1.2862868773197045,0.98921764971465331,1.0392085802461937,1.3315609815122169,-0.82732155185339507,0.36981053795723101,0.67732822878173571,0.76743497118034176,-1.0110488286325534
351671,1.2910562422349019,0.086898530232404084,-0.85833921883883679,0.022050555218661821,-0.82053480610671437,1.5721327363668141,-1.0117003265890609,-0.42036029377107781,-1.0488468630557444,0.52065705831268327,0.77736403523799891,0.045615963682218721,0.79117264556683664,0.069263329561322057,0.72221679684231455,0.42225023994416683,-0.035331469851643135,0.73189671463149097,-0.027325598001720318,-0.61393568571722001,0.26929752754637298,0.10395180209551881,0.73204432464090907,0.056708935570310703,-1.3379500664183059,-0.61474314916659079,-0.015490512328401172,0.3227368687838571,-1.7756547860369689,-0.10568137149489713,-0.58032126988291066,-1.5603711174420114,-0.053499848096936913,1.3685245413971741
351686,1.1209870973909022,0.60219532174403922,-0.43905652997070593,1.0452103492703182,-2.5178810787733221,0.49573782783743331,1.5200394868893896,0.98669985803019999,1.2433052737358565,-0.08991407782122765,-0.50798346173565245,0.88766402903345998,-1.8326910925606867,-2.2479801854284376,0.33060552219403955,1.9323115535150117,5.4515328385333985,-0.39315318719571796,3.3576559813967659,-0.93041339268150025,2.2431776544718338,2.3563213622439876,-0.39379549454044976,1.4918580079945893,-1.2260341849035699,-0.66045534178566434,2.7960203619970896,1.5877854934181592,3.878397627613634,6.1985314119518113,0.26999001287822177,1.7726500654361153,2.5045714013337905,1.8939565517368142
351813,1.2810028937712172,-1.7517624591812515,-1.2945700656049761,1.0452103492703182,1.6834570942691178,0.18160070987301366,1.12352435433725,0.63901562098417675,1.2978952644013011,-0.31298723733498929,0.80572826571709211,1.7632145563494277,-0.87569479301156938,2.145562480341932,-0.28356497186534196,1.5863208133516042,0.19448604724683263,-0.35993486169892974,1.350390527805776,-0.51666504524471646,0.68110723918424987,1.2019899284122011,-0.3613474316798031,0.91752798163778482,-1.3724850884688937,-1.2382516978751952,0.76461012429145692,0.89794512727406939,0.059893981555097897,-0.082609805241183165,-0.91304011121737794,0.17188423701673877,0.26857438978522102,1.1448408437309336
351849,1.2709495453075326,0.086898530232404084,0.034018138312843997,-1.0011092388329945,0.032023225981756769,-0.18594877108823818,-0.68144353091973486,-0.36338032145213878,-0.82621087720483677,0.37141797272249066,-0.74982584792581686,0.045615963682218721,0.30333224706348993,0.069263329561322057,0.65759586015544935,-0.037927783052350457,-0.035331469851643135,0.34676204943746036,-0.027325598001720318,-0.2367822434206642,0.082239269099851658,0.10395180209551881,0.34644479386522448,0.5391336491817933,-1.1157313187979137,1.4812675413058711,-0.56943065756612044,-1.1880581935525178,-0.10124953776844536,-0.10568137149489713,-0.45426963895360656,0.27639167791022984,0.57847774193695278,1.0675484002597124
351929,1.280165114732577,-0.5114610276721514,-0.60116934464731187,1.0452103492703182,1.9299713885515342,0.9818808605374143,-0.052990029573324174,0.20563456494793639,-0.4025515712694458,0.38293818283822484,-1.2364963287776289,1.3453075263449772,0.14909333329129282,2.0089649770100015,1.1822997144341489,-0.13408211984513738,1.6725041212884582,0.39488490482264688,0.92256982224272843,-0.15769174005041819,0.60580733352477756,0.98776363848488535,0.39514768286333612,0.92086729910590714,-1.3379500664183059,-0.22961378382720621,0.80665305683671851,0.94669487051795254,0.56183544986725842,-0.40567958003238924,-1.1500570090789997,0.77582737623093412,0.58405663579167499,0.87249557058073346
351974,1.2298983724141532,-1.9040441975682718,0.89911106754164083,1.0452103492703182,0.86409726227025618,-0.67390239236438287,1.4530228447679012,0.92793632500833689,2.4179312797785277,-0.12761658365453951,-0.22881971965194428,1.7987785011526773,0.82735630177190445,2.0492391813074096,0.031345155476552256,-1.3642762925474463,1.4495166322428921,-0.51007326272179099,1.6647964957550847,-1.1163865437885334,-0.52907090055814532,-1.9103644111559401,-0.51064786547238772,0.62896975778245556,0.14221710400352394,-1.5546248763342616,0.60220442264779184,0.94562427804231952,0.22852595202771017,0.61437074790167789,-0.81589272868820994,0.7872035116442091,0.062036531502524604,-1.0145113050536947
352173,1.2600584178052074,0.086898530232404084,0.034018138312843997,-1.0011092388329945,0.032023225981756769,0.27303543296928573,1.2538344917956996,0.75327804630446604,2.2348259768232865,-0.2396768093257719,-1.1678250339335083,0.045615963682218721,0.67046318292916074,0.069263329561322057,0.44916897704666586,-0.037927783052350457,-0.035331469851643135,0.59767157458801923,-0.027325598001720318,-1.1214579284461152,0.082239269099851658,0.10395180209551881,0.59775463163915021,-0.1588060708744673,-0.8549070405904845,0.67240156834715759,-0.56918089100806279,-1.1880581935525178,-0.10124953776844536,-0.10568137149489713,-0.16401580158660115,-1.2412543784297867,-1.2930124741367868,0.88458857470878627
352262,0.9668357542810696,-2.2342443306364244,1.1621759531759512,1.0452103492703182,-1.9916542901188807,0.67951256831805928,-0.45695145569451828,-0.73131732267843663,-0.67487405343959506,0.0090549999912158691,1.5626053632381618,1.9323930443016266,0.14330589300097435,0.5989214237037388,0.49697748628967209,-1.0587630115377555,2.408167578919914,-0.56941394713819937,2.0056567717031908,-2.7006751063354124,-0.048109996854229925,-5.808909377715171,-0.56982121065877522,1.1535140445447789,0.38432994911729096,0.5403413611355915,0.97162262790933662,1.0601055844432756,1.5274579292562478,-1.1692192525020899,-0.36226189256244079,1.7826745819929717,1.0062393193164945,-0.90525050375064497
352355,-1.0538872869195597,0.086898530232404084,0.034018138312843997,-1.0011092388329945,0.032023225981756769,0.68132315689422307,-0.84788186806986721,-1.0896116420756297,-0.93841193941070711,0.35151942797713176,-0.67966169884595429,0.045615963682218721,0.79510047660288352,0.069263329561322057,-0.054165825224953078,-0.037927783052350457,-0.035331469851643135,0.14780539393157699,-0.027325598001720318,-0.97078478893596132,0.082239269099851658,0.10395180209551881,0.14722379414339737,-1.2214752732593332,-1.0363079911385555,-0.55916175097647414,-0.90967330929269341,-1.1880581935525178,-0.10124953776844536,-0.10568137149489713,-0.92141511392358,-1.4357038580258212,-0.34958890309283691,0.5233513788800499
352372,-1.0111605559488996,0.086898530232404084,0.034018138312843997,-1.0011092388329945,0.032023225981756769,0.33369015027077309,-1.0973327026331854,0.87406975307162893,-1.1065742095065598,-0.16217721400174201,-0.37064087204741097,0.045615963682218721,0.77640825019455029,0.069263329561322057,0.31824262356430305,-0.037927783052350457,-0.035331469851643135,0.20665304622466807,-0.027325598001720318,-1.2566620748141832,0.082239269099851658,0.10395180209551881,0.2061820996956229,-2.3760779141638446,-1.4760434887946901,-1.8972698449543395,-0.67917149830696066,-1.1880581935525178,-0.10124953776844536,-0.10568137149489713,-1.1402075754803029,-0.13291858763378098,-1.1546930162329267,1.1628577420297015
352391,1.2550317435733653,-4.5789729152958341,-2.3888315646720661,1.0452103492703182,2.0380421250134533,0.40882957618157095,1.4688462186021414,0.94181104808294336,1.0080035898330779,-0.11871460311056317,0.16827950705536282,2.8748742267392124,-2.7804856870770465,1.8900701927240591,-0.88313476107943245,3.7917611090379313,0.86723529479855332,-0.61057900615946104,4.5395642043235931,-0.19066275277976782,1.8695638343367866,0.95879156046291081,-0.61158051763862553,1.7107794187129861,1.7206683548909683,-1.1634498316504409,2.3007840820440268,1.3112525027585196,3.0292101372677025,-0.28883225581920902,3.5965513401442921,1.4928594071810315,1.4290275403741861,1.0954888367242881
352401,0.6241841274771488,1.1615871620815457,0.17107715435761076,1.0452103492703182,0.16622871570570824,-0.86310889857350015,1.2054335835968468,0.71083771689978703,0.65787468418574335,-0.2669063968720527,-0.76774009875471794,0.49791543363632179,-2.1432522498918116,-2.0766162391001437,0.06207561269471662,1.7496331790171566,2.3078524533942684,0.041329142633951009,0.49689416055645363,0.063574728146475648,2.290078616904704,1.7632500173876655,0.039415906402948994,1.6070789801004919,-1.5438610248726776,0.83030972000683612,1.9139456523755325,1.2010734593755357,2.4197054735470531,-1.0425517327783527,0.69069657931507122,1.4501795979228158,2.0577940007512545,2.9086252637405927
352672,1.2818406728098579,0.26020232678059579,-0.3557894933413584,1.0452103492703182,-0.33880773246600404,0.082923632472086437,0.9252667880611799,0.46517350246116479,1.5609219541257282,-0.42452381709187031,0.12200102574736821,-2.142101241008767,-0.19897271457069077,-2.397562793000001,0.79121886510257566,0.12463671518043937,0.42524654688338542,0.50581566821072677,-3.0267086703165758,0.066681257459163507,0.58755880476025346,0.44761790945167884,0.50533309622000055,0.89188601806578982,-0.94915413361600454,0.86542617903847341,0.82672062483811148,0.86332584343878338,-0.19819301195226127,-0.21905380174230546,0.10314798135291001,0.52130443092036927,1.1834071851196886,1.2663531170015523
352680,0.85708670021917821,-2.9905256913127047,2.6889839168574396,1.0452103492703182,2.5798084966885626,-0.8495294842522717,-0.043854644069463593,-0.38460048615447862,0.7030526074950767,-0.96973624927932789,0.33697203569418116,2.5979427389038734,0.083782477147966716,1.2232262856287615,-0.086879698252516194,0.73154979199938597,1.3298823457810718,-0.0006032173554457596,2.5943582985157643,0.22524425491766412,-0.011309169760700455,0.73596566555228782,-0.0013419421865701663,0.5565848652212394,-0.93960904710304394,-0.72041212580883029,0.46201884502742657,0.85244383458424156,-0.55890855817865592,0.35883751055173085,-1.1824072296513852,-0.31137235920339712,0.13905924996640034,0.13747733196033809
352823,-1.0765073209628502,0.086898530232404084,0.034018138312843997,-1.0011092388329945,0.032023225981756769,-0.25565643127054455,-1.1030899042674325,-0.35833212002577802,-1.1104553113593933,-0.95288254467258759,-0.78864005805510251,0.045615963682218721,0.77936556579989558,0.069263329561322057,0.12764294253193456,-0.037927783052350457,-0.035331469851643135,0.4070042553514075,-0.027325598001720318,-0.25160845496324818,0.082239269099851658,0.10395180209551881,0.40684580391858949,-2.1516780483950932,-0.46416382073233609,-1.6372052426098642,-0.63579679180182147,-1.1880581935525178,-0.10124953776844536,-0.10568137149489713,0.07516290481620469,-2.1580256282865284,-1.2596673066992423,0.51616461920774104
352850,1.0020224739039663,0.086898530232404084,-2.1117660268611398,0.022050555218661821,-2.0220271114774593,-0.75809476115599961,1.6429033307787848,1.0944330019036155,2.3790280680399349,-0.020792817126822783,-1.0887037594391953,0.045615963682218721,0.43672861411905284,0.069263329561322057,1.0810465046378939,0.88888902354371202,-0.035331469851643135,0.73296198504557786,-0.027325598001720318,-2.6540880825848601,-0.058805998922102323,0.10395180209551881,0.73280323222372867,0.22376174912981503,-1.2198099030088743,-0.90091035819675325,0.13636307074399059,0.39626329458139603,-1.3909699964328384,-0.10568137149489713,-0.24088477213004666,0.15064209313119456,-0.14778820673111798,1.4390653094720833
353006,1.0556403323769517,0.092538594617108547,-0.21651984800554697,2.0683701433219746,-2.7756968879798607,1.0199032206368541,0.050154812239847954,-0.1862735622056898,-0.33301854774461193,0.073463447456456887,0.78184259794522393,1.4156904086707123,-0.66957115612718343,-2.2351323307834154,0.54261025497852389,0.64602786998636696,4.9546025349437564,-0.29973374310001399,1.9127867251745032,-1.1896680996607838,0.93807340151183216,-5.0756692538159198,-0.29987549890832738,1.1927266623414274,-0.42470723893317264,1.4641604534622696,1.6020664168155214,1.2356104410190474,1.2706513675526676,2.0249582183047594,-0.0049944845422874229,1.6104593038670905,0.9693178539546462,0.39293903608526537
353387,1.0095624852517298,0.080232999595935162,-0.17083350932395802,1.0452103492703182,-1.6737991828779428,-0.68929239526177521,-0.17678466015885158,-0.43994813811169886,-0.48600523516029809,0.03837917119490291,-0.12133421467853779,0.089212772902054122,-0.012645870324920504,0.58221513031236483,0.71333637339609712,-0.062766024493244504,1.4904367255265429,0.53438773382343474,-0.64018436537571344,-2.2853346498694571,0.5703559116213508,0.60489457245521194,0.53382428452290631,0.65459852483502434,-1.3293717269660672,0.1006634883527812,0.79437099472782491,0.88291728139538117,0.40649282739878023,-1.8055766863184664,-0.6207936203276565,0.013180393298060309,0.97987538735497093,1.316025324234199
353477,-1.0739939838469292,0.086898530232404084,0.034018138312843997,-1.0011092388329945,0.032023225981756769,0.081113043895922637,-1.1691757596927894,0.61697929610097813,-1.1550057635116528,-0.32712567702248119,-1.2394820372491124,0.045615963682218721,0.88725205426921472,0.069263329561322057,-0.16805941972349886,-0.037927783052350457,-0.035331469851643135,0.071991716716088588,-0.027325598001720318,-0.54349159715803241,0.082239269099851658,0.10395180209551881,0.071403020514170953,-0.23515333787745729,-0.91491852504937687,0.58392013559228551,-0.90568859685341996,-1.1880581935525178,-0.10124953776844536,-0.10568137149489713,-0.78278280358317143,-0.092011611211611569,-0.57159208366132208,0.44468833345318043
353583,1.1729293977866064,-6.1299906210895614,2.3139138138102013,1.0452103492703182,-2.748149445352313,0.27213013868120384,1.5954332092760641,1.052808832679796,2.5716617132616761,-0.047498758758751848,-0.35571232968999345,3.2837906834878625,0.76059824165023915,1.9344823548478873,-0.24282174953156496,-0.38364478425279896,1.6701856142017255,-0.21734341243868271,3.0877618089096344,-1.8673602933924134,-3.7698768724162792,-2.3726946652693792,-0.21757781009584032,0.71574464547640959,1.5092814346323622,0.64699969671997914,0.15402002736948425,0.64789971204010177,-1.4306379404321747,-2.0991004173471937,0.65894184805461486,0.39215325052575656,-0.62442945235024727,-1.1872295499978258
